address_raw,address_type,address_clean,lat,lon,geocoding_quality,geocoding_method,matched_address
"Avda. Pintor Sorolla, esquina C/ Idris, 1",house_number,"Avenida Pintor Sorolla, and Calle Idris, 1, Málaga, Spain",36.7231865,-4.3975735,medium,first_street_with_number,"1, Avenida Pintor Joaquín Sorolla, Miramar, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"C/ Federico Fellini, 32 con C/ Miguel Indurain",house_number,"Calle Federico Fellini, 32 and Calle Miguel Indurain, Málaga, Spain",36.727836,-4.3900432,low,generic_and_fallback,"32, Calle Federico Fellini, Parque Clavero, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"C/ Federico Fellini, 64",house_number,"Calle Federico Fellini, 64, Málaga, Spain",36.7269374,-4.3858068,high,original,"64, Calle Federico Fellini, Parque Clavero, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"Paseo Cerrado de Calderón, 14",house_number,"Paseo Cerrado de Calderón, 14, Málaga, Spain",36.7253412,-4.3813813,high,original,"14, Paseo Cerrado de Calderón, Cerrado de Calderón, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ Juan Cabanilles, 13 con C/ Olmos",house_number,"Calle Juan Cabanilles, 13 and Calle Olmos, Málaga, Spain",36.7376378,-4.3806115,low,generic_and_fallback,"13, Calle Juan Cabanilles, Cerrado de Calderón, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ Juan Vazquez, 3 esquina C/ Idris, 1",house_number,"Calle Juan Vazquez, 3 and Calle Idris, 1, Málaga, Spain",36.7361176,-4.3789656,low,generic_and_fallback,"3, Calle Juan Vázquez, Cerrado de Calderón, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"da. de la Aurora, 5 (frente restaurante Japonés ""ASAKUSA"") encima ac",house_number,"Da. de la Aurora, 5, Málaga, Spain",36.7219519,-4.4260301,low,street_only_fallback,"Plaza de la Aurora, La Trinidad (Centro), La Trinidad, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España"
"C/ Hilera, 6 Frente CAJAMAR encima acera. Altura señal parquing 24h.",house_number,"Calle Hilera, 6, Málaga, Spain",36.7180416,-4.4290004,high,original,"6, Calle Hilera, Perchel Norte, El Perchel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29007, España"
"rmoles, 14 Frente clínica ""SINTESIS CENTER"". Encima acera, al lado de k",house_number,"Rmoles, 14, Málaga, Spain",,,failed,none,
". de Fátima, 19 Junto contenedores. Frente restaurante vegetariano ""S",house_number,"De Fátima, 19, Málaga, Spain",36.7338501,-4.5320497,high,original,"19, Calle Virgen de Fátima, Colmenarejo, Locaraña, Campanillas, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29590, España"
"C/ San Bartolomé, 15 Junto contenedores. Sobre acera. Frente MAPFR",house_number,"Calle San Bartolomé, 15, Málaga, Spain",36.7275625,-4.4225222,high,original,"15, Calle San Bartolomé, El Molinillo, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"tra. Sra. De Las Guías, 3 Esquina plaza Nazaret. Sobre acera, en Parada",house_number,"Tra. Sra. de las Guías, 3 and Plaza Nazaret, Málaga, Spain",36.7384726,-4.4206974,low,generic_and_fallback,"Plaza de Nazaret, Parque del Sur, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España"
"Avda. Cibeles, 45 Con Calle Moisés. En esquina sobre acera.",house_number,"Avenida Cibeles, 45 and Calle Moisés. En and, Málaga, Spain",36.7390201,-4.4204784,low,generic_and_fallback,"Avenida de la Cibeles, Parque del Sur, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"Pza. Francisco López López, 5 En Rotonda junto contenedores",house_number,"Plaza Francisco López López, 5 En Rotonda, Málaga, Spain",,,failed,none,
"r, 23 Esquina calle Rafael Fernández. Junto Contenedores. Antes de pa",house_number,"R, 23 and Calle Rafael Fernández, Málaga, Spain",36.7440168,-4.4209519,low,generic_and_fallback,"Calle Rafael Fernández, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"ntiago Ramón y Cajal, 67  Sobre acera. Altura parada de Taxis. Frente C",house_number,"Ntiago Ramón y Cajal, 67, Málaga, Spain",,,failed,none,
"Thuiller, 85 Frente supermercado MAS. Sobre acera. Al lado de cuadro",house_number,"Thuiller, 85, Málaga, Spain",36.7449133,-4.4219247,low,street_only_fallback,"Thuillier - Obispo Severo, Calle Emilio Thuillier, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
con C/ Alcalde José Hernández Lateral CEIP BLAS INFANTE. Sobre Acera,intersection,"And Calle Alcalde José Hernández, Málaga, Spain",,,failed,none,
Avenida Malaga Oloroso con C/ Jerez Perchet,intersection,"Avenida Malaga Oloroso and Calle Jerez Perchet, Málaga, Spain",36.7455118,-4.4159086,low,first_street_of_intersection,"Avenida Málaga Oloroso, Cortijo Bazán, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"o Miranda, 15 Con C/ Héctor Villa-lobos, 35. Frente parque infantil. So",house_number,"O Miranda, 15 and Calle Héctor Villa-lobos, 35, Málaga, Spain",,,failed,none,
"Av. Málaga oloroso, 36 Con calle Quina. Encima acera Parque infantil.",house_number,"Avenida Málaga Oloroso, 36 and Calle Quina. Encima Acera Parque Infantil, Málaga, Spain",,,failed,none,
n C/ Alcalde Joaquín Quiles. Frente parque infantil. Sobre acera de fren,street_only,"N Calle Alcalde Joaquín Quiles, Málaga, Spain",36.7495445,-4.4207546,high,original,"Calle Alcalde Joaquín Quiles, Jardín de Málaga, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
on calle Cristóbal Fonseca Sobre acera junto aparcamiento minusválid,street_only,"On Calle Cristóbal Fonseca, Málaga, Spain",,,failed,none,
"C/Del Marqués de Mantua, 17 Junto contenedores. Frente pisos.",house_number,"Calle del Marqués de Mantua, 17, Málaga, Spain",36.7505239,-4.4149263,medium,simplified,"Colegio de Educación Infantil y Primaria Rafael Alberti, 17, Calle Marqués de Mantua, Jardín de Málaga, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"/ Pastora Imperio, 11 Con C/ Sor Juana Inés de la Cruz. Cerca de gloriet",house_number,"/ Pastora Imperio, 11 and Calle Sor Juana Inés de la Cruz, Málaga, Spain",,,failed,none,
"Casabermeja,  56 esq. C/ Dolores Cassini, 15 Junto Contenedores frent",house_number,"Casabermeja, 56 and . Calle Dolores Cassini, 15, Málaga, Spain",,,failed,none,
"de John F. Kennedy, 4 Puertas polideportivo. Sobre acera. Cerca de ro",house_number,"De John F. Kennedy, 4 Puertas Polideportivo, Málaga, Spain",,,failed,none,
"Avenida de Juan Grande, 6 Benito Menni. Junto contenedores",house_number,"Avenida de Juan Grande, 6 Benito Menni, Málaga, Spain",,,failed,none,
Avda. de la Rosaleda esq. C/ San Rafael,intersection,"Avenida de la Rosaleda and . Calle San Rafael, Málaga, Spain",36.7242508,-4.425459,low,first_street_of_intersection,"Avenida de la Rosaleda, La Goleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España"
"Alameda de Capuchinos, 14",house_number,"Alameda de Capuchinos, 14, Málaga, Spain",36.7297578,-4.4200712,medium,original,"La Plaza de Dia, 14, Alameda Capuchinos, Capuchinos, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"C/ Cristo de la Epidemía, 42",house_number,"Calle Cristo de la Epidemía, 42, Málaga, Spain",36.7292523,-4.4145551,high,original,"42, Calle Cristo de la Epidemia, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"C/ Compás de la Victoria, 4",house_number,"Calle Compás de la Victoria, 4, Málaga, Spain",36.727348,-4.4135271,high,original,"4, Calle Compás de la Victoria, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España"
"C/ Ferrandiz, 18",house_number,"Calle Ferrandiz, 18, Málaga, Spain",36.7271129,-4.412469,medium,original,"Eneobrand, 18, Calle Ferrándiz, La Victoria, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España"
"C/ Ferrandiz, 67",house_number,"Calle Ferrandiz, 67, Málaga, Spain",36.7273083,-4.4114526,medium,original,"Calle Ferrándiz, Conde de Ureña, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España"
"Camino de los Almendrales, 15",house_number,"Camino de los Almendrales, 15, Málaga, Spain",36.7348916,-4.4093059,medium,original,"Camino de los Almendrales, Los Pinos del Limonar, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"Avda. Manuel Gorria, 63",house_number,"Avenida Manuel Gorria, 63, Málaga, Spain",36.736858,-4.4176478,high,original,"63, Avenida Manuel Gorría, Pinares de Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"Plaza de Olletas, 7",house_number,"Plaza de Olletas, 7, Málaga, Spain",36.7334285,-4.4159604,medium,original,"Cortinahogar Valdivia, 7, Plaza Olletas, Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"C/ San Juan Bosco, 51 esq. C/ Soto Mayor",house_number,"Calle San Juan Bosco, 51 and . Calle Soto Mayor, Málaga, Spain",,,failed,none,
"Alameda de Colón, 8 esq. Pasaje Linaje",house_number,"Alameda de Colón, 8 and . Pasaje Linaje, Málaga, Spain",,,failed,none,
"C/ Córdoba, 16",house_number,"Calle Córdoba, 16, Málaga, Spain",36.7157142,-4.4219005,high,original,"16, Calle Córdoba, Ensanche Centro, Soho, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29001, España"
"C/ Atarazanas, 10",house_number,"Calle Atarazanas, 10, Málaga, Spain",36.7180982,-4.4245086,medium,original,"La Desayunería, 10, Calle Atarazanas, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29005, España"
"C/ Armengual de la Mota, 29",house_number,"Calle Armengual de la Mota, 29, Málaga, Spain",36.7202517,-4.4292878,high,original,"29, Calle Armengual de la Mota, Mármoles, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29007, España"
C/ Salistre,street_only,"Calle Salistre, Málaga, Spain",,,failed,none,
"C/ Cuarteles, 49",house_number,"Calle Cuarteles, 49, Málaga, Spain",36.7121668,-4.4296115,high,original,"49, Calle Cuarteles, Perchel Sur, El Perchel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España"
"Avda. Barcelona, 1",house_number,"Avenida Barcelona, 1, Málaga, Spain",36.7216107,-4.4317999,high,original,"1, Avenida Barcelona, La Trinidad (Centro), La Trinidad, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29007, España"
Plaza de Bailen,street_only,"Plaza de Bailen, Málaga, Spain",36.7242103,-4.4317816,high,original,"Plaza Bailén, La Trinidad (Centro), La Trinidad, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España"
"Arroyo de los Angeles, 5",house_number,"Arroyo de los Angeles, 5, Málaga, Spain",36.7306049,-4.4329321,medium,original,"Arroyo de los Ángeles, Palma-Palmilla, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España"
"Avda. Doctor Galvez Ginachero, esq, C/ Don Juan de Austria",intersection,"Avenida Doctor Galvez Ginachero, and , Calle Don Juan de Austria, Málaga, Spain",36.7268271,-4.4277547,low,first_street_of_intersection,"Avenida Doctor Gálvez Ginachero, La Trinidad (Centro), La Trinidad, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29009, España"
"C/ Caballerizas, esq. C/ La Era",intersection,"Calle Caballerizas, and . Calle la Era, Málaga, Spain",36.7332512,-4.3979602,low,second_street_of_intersection,"Calle La Era, El Mayorazgo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"C/ Sierra de Grazalema, 32",house_number,"Calle Sierra de Grazalema, 32, Málaga, Spain",36.7324247,-4.4028572,high,original,"32, Calle Sierra de Grazalema, Los Pinos del Limonar, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
Plaza de la Merced,street_only,"Plaza de la Merced, Málaga, Spain",36.7233811,-4.4175432,high,original,"Plaza de la Merced, La Merced, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España"
"Plaza de Reding, 22",house_number,"Plaza de Reding, 22, Málaga, Spain",36.72035,-4.4107849,low,street_only_fallback,"Plaza de Toros de La Malagueta, 8, Paseo de Reding, Campos Elíseos, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"Avda. de Canovas del Castillo, 5",house_number,"Avenida de Canovas del Castillo, 5, Málaga, Spain",36.7189997,-4.4106202,medium,original,"Asociación Cultural Bernardo de Gálvez y Gallardo, 5, Avenida Cánovas del Castillo, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"C/ Reding, esq. C/ Pintor Martinez Virel",intersection,"Calle Reding, and . Calle Pintor Martinez Virel, Málaga, Spain",36.7173298,-4.4115054,low,first_street_of_intersection,"Calle Reding, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España"
"Paseo del Limonar, 23, esq. C/ Ramos Carrion",house_number,"Paseo del Limonar, 23, and . Calle Ramos Carrion, Málaga, Spain",,,failed,none,
"Ctra. Campanillas a Colmenarejo, frente nº12",house_number,"Carretera Campanillas A Colmenarejo, Málaga, Spain",36.7378366,-4.5341873,medium,original,"Camino Los Carrizos, Colmenarejo, Locaraña, Campanillas, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29590, España"
Avda. Manuel Rodríguez con C/ Manuel Rivera Vera,intersection,"Avenida Manuel Rodríguez and Calle Manuel Rivera Vera, Málaga, Spain",36.7341735,-4.4798113,low,first_street_of_intersection,"Avenida Manuel Rodríguez, El Tomillar, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
"C/ Azalea, 17",house_number,"Calle Azalea, 17, Málaga, Spain",36.7355121,-4.4869598,medium,original,"Calle Azalea, Los Almendros, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
C/ Lope de Rueda con Cmno. Del Orozco,intersection,"Calle Lope de Rueda and Camino del Orozco, Málaga, Spain",36.7457587,-4.4917337,low,first_street_of_intersection,"Calle Lope de Rueda, Salinas, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
"C/ Fuente Alegre, 10",house_number,"Calle Fuente Alegre, 10, Málaga, Spain",36.7446964,-4.4831829,high,original,"10, Calle Fuente Alegre, Fuente Alegre, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
C/ Jacobina con C/ Espliego,intersection,"Calle Jacobina and Calle Espliego, Málaga, Spain",36.7455746,-4.4881712,low,first_street_of_intersection,"Calle Jacobina, Salinas, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29191, España"
C/ Lope de Rueda con C/ Uranio,intersection,"Calle Lope de Rueda and Calle Uranio, Málaga, Spain",36.7457587,-4.4917337,low,first_street_of_intersection,"Calle Lope de Rueda, Salinas, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
C/ Lope de Rueda con C/ Juan Perez de Viedma,intersection,"Calle Lope de Rueda and Calle Juan Perez de Viedma, Málaga, Spain",36.7457587,-4.4917337,low,first_street_of_intersection,"Calle Lope de Rueda, Salinas, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
C/ Zarzamora con C/ Cerraja,intersection,"Calle Zarzamora and Calle Cerraja, Málaga, Spain",36.7408972,-4.4968542,low,first_street_of_intersection,"Calle Zarzamora, Puertosol, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
"C/ Orquidea,30",house_number,"Calle Orquidea,30, Málaga, Spain",36.7429126,-4.4946031,medium,original,"Escuela Infantil Pepola, 30, Calle Orquídea, Puertosol, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
"C/ Espiga, 6",house_number,"Calle Espiga, 6, Málaga, Spain",36.7374495,-4.4946093,medium,original,"Calle Espiga, Cañaveral, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
"Carril Camapnillas a Colme+F109:F124narejo, 14 Huertecilla de Mañas",house_number,"Carril Camapnillas A Colme+f109:f124narejo, 14 Huertecilla de Mañas, Málaga, Spain",,,failed,none,
Entre C/ Espiga y C/ Sirio,intersection,"Calle Espiga y Calle Sirio, Málaga, Spain",,,failed,none,
"C/ Mercedes Formica, 4",house_number,"Calle Mercedes Formica, 4, Málaga, Spain",36.6592299,-4.5057896,high,original,"4, Calle Mercedes Formica, Finca Monsálvez, Churriana, Cortijo de Maza-El Olivar, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29140, España"
"C/ Escritora Carmen Bravo -Villasante, 12",house_number,"Calle Escritora Carmen Bravo -villasante, 12, Málaga, Spain",36.667439,-4.5123591,high,original,"12, Calle Escritora Carmen Bravo-Villasante, Los Rosales, Churriana, Cortijo de Maza-El Olivar, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29140, España"
C7 Emilio Zola,house_number,"C7 Emilio Zola, Málaga, Spain",36.7353246,-4.4845211,medium,original,"Calle Emilio Zola, Los Almendros, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29190, España"
C/ Compositor Carmeno Bernaola con C/ Profesor Alfonso Progonoski,intersection,"Calle Compositor Carmeno Bernaola and Calle Profesor Alfonso Progonoski, Málaga, Spain",,,failed,none,
"C/ DE CARTAOJAL, 32",house_number,"Calle de Cartaojal, 32, Málaga, Spain",,,failed,none,
C/ AGATA CON C/ COLMENAREJO NUEVO,intersection,"Calle Agata and Calle Colmenarejo Nuevo, Málaga, Spain",36.7346738,-4.531527,low,first_street_of_intersection,"Calle Agata, Colmenarejo, Locaraña, Campanillas, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29590, España"
A7058 CON C/ ANEMONA,house_number,"A7058 and Calle Anemona, Málaga, Spain",,,failed,none,
C/ FAUSTO CON C/ ISRAEL,intersection,"Calle Fausto and Calle Israel, Málaga, Spain",36.7304506,-4.5494839,low,first_street_of_intersection,"Calle Fausto, Roquero, El Rayo, Campanillas, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29590, España"
"C/ JOSE CALDERON, 123",house_number,"Calle Jose Calderon, 123, Málaga, Spain",36.7265031,-4.5427609,high,original,"123, Calle José Calderón, Campanillas, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29590, España"
"C/ FAUSTO, 18",house_number,"Calle Fausto, 18, Málaga, Spain",36.7304506,-4.5494839,medium,original,"Calle Fausto, Roquero, El Rayo, Campanillas, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29590, España"
"C/ PRAGA, 14",house_number,"Calle Praga, 14, Málaga, Spain",36.7235054,-4.5450089,high,original,"14, Calle Praga, Segovia, Campanillas, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29590, España"
C/ CANAL CON C/ DINAMARCA,intersection,"Calle Canal and Calle Dinamarca, Málaga, Spain",36.7338054,-4.531608,low,first_street_of_intersection,"Calle Berna, Colmenarejo, Locaraña, Campanillas, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29590, España"
CARRIL DE COIN CON C/ TORREMOLINOS,intersection,"Carril de Coin and Calle Torremolinos, Málaga, Spain",36.6667268,-4.5034738,low,second_street_of_intersection,"Calle Torremolinos, Churriana, Cortijo de Maza-El Olivar, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29140, España"
"C/ DEL MAESTRO VALT, 7",house_number,"Calle del Maestro Valt, 7, Málaga, Spain",,,failed,none,
GONZALO SUAREZ RENDON CON C/ RAMON URBANO CARRERE,intersection,"Gonzalo Suarez Rendon and Calle Ramon Urbano Carrere, Málaga, Spain",36.6718206,-4.5084155,low,first_street_of_intersection,"Calle Gonzalo Suárez Rendón, Los Paredones, Churriana, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29040, España"
"C/ MARIA TUBAU, 37",house_number,"Calle Maria Tubau, 37, Málaga, Spain",36.7419841,-4.4225403,high,original,"37, Calle María Tubau, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"C/ JOSE DIAZ OLIVA, 4",house_number,"Calle Jose Diaz Oliva, 4, Málaga, Spain",36.7539433,-4.4210518,high,original,"4, Calle José Díaz Oliva, Huerta Nueva, San Telmo, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"C/ JEREZ PERCHET, 31",house_number,"Calle Jerez Perchet, 31, Málaga, Spain",36.7453244,-4.4181706,medium,original,"Calle Jerez Perchet, Los Cassini, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"C/ JUAN DEL ENCINA, 17",house_number,"Calle Juan del Encina, 17, Málaga, Spain",,,failed,none,
C/ EMILIO DIAZ CON C/ ISABEL CHAIX,intersection,"Calle Emilio Diaz and Calle Isabel Chaix, Málaga, Spain",36.7359028,-4.4234555,low,first_street_of_intersection,"Calle Emilio Díaz, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
C/ OBISPO BARTOLOMÉ ESPEJO CON C/ ROJAS,intersection,"Calle Obispo Bartolomé Espejo and Calle Rojas, Málaga, Spain",36.7350438,-4.420412,low,first_street_of_intersection,"Calle Obispo Bartolomé Espejo, Las Flores, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
C/ EL CLARINETE CON C/ PASION,intersection,"Calle el Clarinete and Calle Pasion, Málaga, Spain",36.742344,-4.4136179,low,first_street_of_intersection,"Calle El Clarinete, Monte Dorado, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"C/ SANTIAGO RAMON Y CAJAL, 11",house_number,"Calle Santiago Ramon y Cajal, 11, Málaga, Spain",,,failed,none,
C/ FRANCISCO LOPEZ LOPEZ CON C/ SANCHO PANZA,intersection,"Calle Francisco Lopez Lopez and Calle Sancho Panza, Málaga, Spain",36.7421828,-4.4218274,low,first_street_of_intersection,"Calle Francisco López López, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"AVDA JORGE SILVELA, 72",house_number,"Avenida Jorge Silvela, 72, Málaga, Spain",36.7354728,-4.42461,high,original,"72, Avenida Jorge Silvela, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
C/ QUINTANAR DE LA ORDEN CON C/ VENTILLAS DE TOLEDO,intersection,"Calle Quintanar de la Orden and Calle Ventillas de Toledo, Málaga, Spain",36.7519546,-4.4215639,low,first_street_of_intersection,"Calle Quintanar de la Orden, Alegría de la Huerta, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
PASAJE HOSPITALARIOS CON CMNO CASABERMEJA (LATERAL PEUGEOT,intersection,"Pasaje Hospitalarios and Camino Casabermeja, Málaga, Spain",36.7554617,-4.42541,low,first_street_of_intersection,"Pasaje Hospitalarios, Ciudad Jardín, San Telmo, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"C/ LORENZA CORREA, 22",house_number,"Calle Lorenza Correa, 22, Málaga, Spain",36.7388748,-4.4226962,high,original,"22, Calle Lorenza Correa, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"C/ LUIS TOBOADA, 12",house_number,"Calle Luis Toboada, 12, Málaga, Spain",,,failed,none,
"AVDA. JUAN SEBASTIAN ELCANO, 1725 FRENTE PRIMOR",house_number,"Avenida Juan Sebastian Elcano, 1725, Málaga, Spain",36.7210615,-4.3596395,medium,original,"Avenida Juan Sebastián Elcano, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España"
"AVDA. SALVADOR ALLENDE, 90 LATERAL COLEGIO",house_number,"Avenida Salvador Allende, 90, Málaga, Spain",36.7191102,-4.3581221,high,original,"90, Avenida Salvador Allende, Playas del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España"
"C/ ALMENA, 83",house_number,"Calle Almena, 83, Málaga, Spain",,,failed,none,
"C/ ALMERIA, 31 FRENTE SALONES DE JUEGO",house_number,"Calle Almeria, 31, Málaga, Spain",36.7209476,-4.3572614,medium,original,"Sabina, 31, Calle Almería, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ JULIO GOMEZ, 3",house_number,"Calle Julio Gomez, 3, Málaga, Spain",36.7190773,-4.3540802,high,original,"3, Calle de Julio Gómez, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"AVDA. SALVADOR ALLENDE, 36 FRENTE OCASO",house_number,"Avenida Salvador Allende, 36, Málaga, Spain",36.7194474,-4.3613597,high,original,"36, Avenida Salvador Allende, Playas del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España"
"C/ ARQUITECTO EDUARDO ESTEVE, 2",house_number,"Calle Arquitecto Eduardo Esteve, 2, Málaga, Spain",36.7212506,-4.3631048,high,original,"2, Calle Arquitecto Eduardo Esteve, Echeverría del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España"
"C/ MIRAFLORES DEL PALO, 2",house_number,"Calle Miraflores del Palo, 2, Málaga, Spain",36.727279,-4.3580407,high,original,"2, Calle Reino de León, Miraflores del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ MONTIEL, 46",house_number,"Calle Montiel, 46, Málaga, Spain",36.7226605,-4.3581505,high,original,"46, Calle Montiel, Las Cuevas, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ MAR, 12 FRENTE GESTORIA",house_number,"Calle Mar, 12, Málaga, Spain",36.6970934,-4.4974744,high,original,"12, Calle Torre del Mar, Polígono Industrial Santa Teresa, Churriana, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29004, España"
"C/ EL PALUSTRE, 6",house_number,"Calle el Palustre, 6, Málaga, Spain",,,failed,none,
"C/ ESPAÑA, 18",house_number,"Calle España, 18, Málaga, Spain",36.7237539,-4.3627809,high,original,"18, Calle España, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ VILLAFUERTE, 28",house_number,"Calle Villafuerte, 28, Málaga, Spain",36.7251737,-4.3582983,medium,original,"Calle Villafuerte, Miraflores del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ VILLAFUERTE, 5",house_number,"Calle Villafuerte, 5, Málaga, Spain",36.7217636,-4.360061,high,original,"5, Calle Villafuerte, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
C/ ALMERIA,street_only,"Calle Almeria, Málaga, Spain",36.720399,-4.3549166,high,original,"Calle Almería, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
